WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023,875.023
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189,813.189
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815,995.815
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889,1028.889
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648,1144.648
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924,859.924
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302,1048.302
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963,1061.963
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287,915.287
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74,1049.74
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784,816.784
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181,790.181
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973,910.973
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304,874.304
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79,1013.79
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031,898.031
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238,864.238
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399,1237.399
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854,1197.854
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184,1248.184
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913,1097.913
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369,971.369
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273,695.273
1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971
1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971
1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971
1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971
1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971,1084.971
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
